Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
36330,16418,38275,42009,39063,14016
20417,7539,24214,17088,4321,18278
34762,13896,44162,13309,2599,6385
16427,18180,27468,40063,810,2517
34355,23163,43696,22448,41979,25495
26915,8475,23080,20600,12427,19261
24182,8807,29130,1419,12222,4312
23953,23504,25961,40400,39638,42939
30605,1052,18583,24415,13637,14915
4963,27068,36915,44372,4301,40335
12094,13244,34330,41704,17002,42327
5114,14897,38551,4928,41887,9334
29712,18942,14988,44272,34692,16297
18473,5496,43562,41915,34810,1310
5520,43127,44016,18226,13266,28928
8640,17940,15183,1710,37647,26870
41518,25607,34346,39940,2147,4978
7963,44153,32805,39871,17472,1478
41145,5651,11517,7761,44057,39870
8270,4182,43976,9911,11450,5244
17653,13670,43276,14162,5719,5529
44365,6552,17570,26027,9664,2190
34542,25554,13342,2798,44351,23664
5455,24481,3345,3071,20756,1633
33443,43451,19791,5640,3929,30
16352,9575,34021,43758,44162,24698
27080,18890,13285,44511,27468,12040
36089,10035,41563,41764,43696,19739
25694,42546,7273,27412,23080,42975
35121,15434,22351,24250,29130,9016
15939,2215,41047,43733,18583,6629
34797,11494,4867,6597,34330,4754
19491,19891,8343,30484,14988,4214
25007,40846,7433,22591,43562,34236
20632,28613,24971,13663,15183,3086
14417,14102,40663,18399,44016,13767
39922,6404,30555,19651,39347,44453
40358,9724,44141,44173,14713,17603
42199,23159,15015,44409,34346,2172
6697,41182,34864,16078,11517,20487
42447,14195,11704,16612,32805,42747
35968,41180,30204,42149,43976,28843
22991,15019,18285,3552,35605,4055
31965,40433,7644,44308,27410,2578
15148,5050,31724,5185,43276,7363
42011,6298,30609,44190,17570,11710
14990,5146,26297,43005,13342,33024
42535,1405,11548,14310,3345,5124
34242,41719,44168,43244,34021,14098
29089,25885,17694,1370,41047,3433
42010,27598,32792,1944,41563,43020
42063,18479,86,11325,7273,4330
43461,5707,31767,41480,19791,14189
35735,8726,19630,4212,41191,7048
29641,44300,42065,43374,4867,16353
42240,3100,13918,10003,19976,43594
41733,26067,24800,6601,8343,20702
620,4787,526,5141,7433,43741
36464,24405,1593,8302,24971,42060
24729,44568,25011,41336,40663,44411
30104,19393,10264,4681,30555,10644
20809,41265,5072,15642,44141,7513
13990,16780,12308,44140,15015,6070
23325,3336,25754,8060,10102,41110
44605,1457,19578,42174,34864,33895
4451,18300,25051,5627,18477,16174
2611,31315,20464,40901,31710,18760
20277,2335,43528,5460,30204,8108
24497,5400,29064,20648,18285,23922
9282,23407,6069,16402,7644,9641
17792,44289,4524,7557,31724,41646
17558,19425,34158,26144,30609,27024
8188,29699,4100,43656,26297,7470
13400,20365,15375,16623,11548,15454
9236,8006,10846,6393,44168,33584
33329,27443,16214,8415,11439,18831
32108,5824,24470,40088,17694,15254
15298,30743,39392,26759,41923,6392
3322,29942,12375,8346,86,1014
7916,29339,3851,11858,31767,33119
1965,20272,10315,24277,19630,9388
19608,24914,28016,18881,24800,1417
23478,5577,12381,29702,42065,5808
25637,11544,19497,2118,13918,1284
40938,3705,42457,41625,13775,12425
35502,2518,31417,40423,20170,3839
40342,41533,1479,5249,526,29713
24478,25732,6013,4121,20699,40059
10983,40242,15647,27964,25011,14044
3664,28438,1256,29790,29220,40163
29559,26497,43056,24989,1593,519
6254,15633,5418,7286,5072,11040
13511,4970,14895,20839,12308,8325
44462,5748,29003,826,22754,27225
10442,13109,22713,31232,25814,41095
11833,12070,8322,42689,10264,4436
31268,28306,10075,39869,43528,7498
15332,10249,19932,7662,25051,16679
29508,32135,43813,19614,6069,2780
19700,42326,14259,40198,4524,19167
33633,7754,43491,4030,34158,14116
24269,42516,34372,28935,11123,43632
41470,23196,8140,7224,40586,12052
4336,14631,26569,42613,19272,18238
8803,43485,9630,39927,16214,5968
15797,15854,39753,28504,15375,42022
3583,17741,23361,20050,28016,14272
14148,13635,40350,3104,39392,2069
13051,15827,10771,8383,3851,42061
6066,6157,2629,7618,10315,29091
4013,2462,29581,29346,19967,42414
29914,6455,4387,42839,23929,14406
32501,22717,12792,10224,19497,40750
12426,18625,12261,44422,42457,12763
629,30054,15794,41850,4100,41492
10791,32140,5647,24244,24753,33673
16632,2249,34207,44125,6013,6181
8033,39908,5106,9115,15647,18596
18047,42545,23319,6223,1256,42080
4710,17147,30746,42473,1479,42278
22866,1010,23039,6407,43056,12429
34796,16268,31923,4800,14895,40549
8792,18574,19814,23988,22713,19126
41596,29470,30665,40796,8322,17845
30711,42783,1720,37,10075,3808
43610,43535,10641,40853,14259,43248
4603,10423,24000,3002,43813,9765
14221,11168,41366,41411,43491,41591
24620,7687,18263,8327,8140,28071
11449,29067,41515,23720,26569,5923
3798,29401,17183,4358,39753,10414
42646,20321,18622,14125,9630,26608
43006,1379,6619,15923,10771,11158
34345,4893,36895,41732,2629,43916
40874,18258,43500,43635,29581,3119
4118,7463,5277,4777,4387,9837
18899,32781,4635,28569,12792,23941
13949,28810,7479,7872,12261,27840
24322,27355,15004,16981,15794,40958
41948,10403,36457,27196,5647,1664
5355,4052,42927,13440,5106,1374
31298,20758,40243,10507,28114,42538
7469,28749,20651,4432,20068,26336
34549,32143,30131,5492,23319,28623
8649,39780,10993,43117,30746,22801
30529,14466,28376,40867,31923,29634
29170,24351,11310,41691,19814,41457
20136,6648,17675,24435,32421,42854
43820,40896,40229,5991,19775,29788
6035,41014,7343,44155,17602,41061
29342,42585,4829,29295,1720,42920
19340,23010,16308,30733,10641,30690
8772,6022,12753,3353,41366,23920
3657,24289,42101,16510,18263,29015
9997,6271,13836,20072,41515,18599
19850,30383,33317,16686,17183,4417
7657,15361,32257,28915,18622,6641
8171,27290,17274,18904,6619,2109
29427,10564,17588,12649,14942,22998
33450,11093,12722,28913,23882,40630
11689,9533,1281,8187,5277,1804
6586,43292,2657,11011,43500,3998
2066,10680,12858,24721,7479,22229
15638,18342,1211,42409,15004,20649
7198,18898,28387,31191,36457,27034
30129,13861,42761,16223,10993,40474
9840,43806,43923,4632,30131,40700
7494,30259,37260,17319,9303,13070
15009,10616,19410,26657,9930,43393
30135,30433,24375,40664,28376,16599
25350,4857,27010,17227,33970,21953
13835,22278,22185,18587,30214,11
34101,15524,15844,5677,17675,23130
9819,40258,18650,41538,40229,41425
43707,31595,1622,22309,7343,5708
5667,43398,18614,6426,4829,32554
5339,11174,13793,9985,12753,4271
30527,41742,17490,43595,42101,43107
9792,15634,12879,14207,13836,18368
31600,41372,39826,3034,33317,43045
20071,17707,8953,18839,32257,6020
35,8014,7875,4152,17274,15708
16444,11402,4795,4107,17588,3605
8765,1958,24969,11249,12722,2606
17397,23386,17104,22121,1281,42364
10720,29680,14468,2508,2657,10396
43602,28493,34539,386,12858,14521
2236,12153,41594,8920,1211,19900
3969,41860,44506,42460,28387,6345
40190,17266,44427,11610,42761,42915
40677,9256,1595,28941,19410,43179
17564,30833,37450,42258,23688,26423
24474,13786,18386,8218,27010,20354
27224,12850,6716,43668,22185,16723
5340,27850,4859,7508,15844,7958
20882,4559,9109,30500,18650,43320
5757,22383,14898,924,1622,27132
10171,4542,44090,43458,43923,4633
35431,17405,13407,42273,13793,40845
25569,8603,39048,11622,17490,30562
30434,2786,17075,999,18614,1424
9773,8734,32254,40786,39826,15582
7299,32830,22516,29291,8953,4364
42721,2423,11820,28907,7875,13705
23286,12142,40161,29043,4795,7663
42579,7842,2063,42419,24969,42659
29789,44561,28360,41885,17104,10790
17539,5411,32910,13214,14468,2381
36428,11106,6334,9020,34539,39746
35220,6584,10025,17369,41594,43811
1172,4957,15113,10368,44506,9151
40665,13551,41219,27603,15210,9235
35055,23475,2594,20405,1595,4331
35757,42396,44221,40354,6716,17600
29879,25564,5549,4662,4859,25565
624,16789,10463,18894,9109,2393
1134,19750,20123,1963,44090,25193
16558,8240,16773,41654,39048,15644
41747,7969,12329,43650,13407,42055
5974,3179,15266,8812,32254,18187
25012,42050,25902,42111,38352,41432
7355,22966,42497,4056,44427,42866
4534,9032,14342,42547,40161,12451
17060,31135,16251,13235,18386,27216
26749,41161,15410,6558,6334,10252
7912,18601,17755,40946,11820,42048
28556,12362,18791,27554,2063,29815
44015,43496,40217,16587,41219,42949
11256,42256,18972,14443,15113,9651
42550,10401,32650,20129,44221,5980
14325,11247,36412,22507,2594,22332
27282,32071,6623,16561,5549,6738
24934,22951,13456,42319,20123,42338
7998,30946,9175,12727,16773,43144
13238,5797,11095,8631,12329,3484
43652,23338,1433,6964,25902,29690
23733,6184,29823,15815,38385,28834
18522,24585,19778,4361,42497,28159
6107,44148,37304,44549,14342,44476
30787,20062,8141,29149,16251,40666
7339,6616,15462,41247,17755,13191
7590,43750,18933,26557,18972,43416
4742,30931,6856,3722,18791,9650
4050,19378,12642,42954,37853,43169
8069,4815,42053,18826,6623,13122
43985,10656,2685,4579,13456,18504
26574,17881,2763,1802,9175,43277
5306,17507,32269,41497,11095,9744
29688,24759,30420,15321,1433,2402
12646,11602,9278,24433,29823,11695
1853,12131,17511,11809,8141,26330
12369,11488,6802,41281,32204,11472
18170,27151,27706,43993,30231,7284
17510,18984,24908,41197,12642,13778
36129,28639,5679,8136,42053,18571
15834,22525,40980,40320,42347,10585
15185,1007,40565,19416,2685,961
12338,2021,22649,9153,33626,6112
40971,3143,43142,22214,2763,43315
31407,19166,4444,23607,32269,44360
7796,7226,40305,15601,17511,1120
24658,42618,2519,12854,8683,889
29993,30982,41629,5373,12644,3835
4187,1161,30212,29174,6802,32641
36487,12706,39429,10762,17318,13558
12480,30091,44600,4168,27706,4914
29241,4557,27133,6064,8355,3686
17812,40317,2591,23792,24908,17458
42520,15645,31776,12921,5679,1888
1406,5830,41209,41387,40980,9387
10413,9161,16494,16141,40565,2949
11345,15120,42632,10351,19768,27549
5066,3979,32975,40023,20652,9480
30002,28781,10598,19492,26752,3496
18828,44449,17739,2002,43142,41328
7906,31260,13961,42368,4444,2052
42013,13570,10331,41705,40305,27206
44358,28980,41960,43148,11747,8566
20411,44124,37879,7649,12019,9468
6002,24140,40913,15602,30212,15366
42938,43077,41619,374,44600,17456
19756,44369,36951,5166,17677,13112
24849,4631,8279,5076,27133,44077
34673,29933,23582,41710,2591,4880
24690,43631,11055,8020,31776,8610
34582,5108,11659,28739,41209,41342
13962,22750,12252,40672,16494,29069
40646,30812,33306,2354,42632,44030
22393,32806,2736,7305,26676,2229
32616,6065,30190,14275,32975,19290
24708,9761,36123,5294,41629,4298
26564,12144,4813,28832,39079,15749
13813,16637,4750,43530,19424,15068
41062,19127,29487,43508,14708,11299
40950,13545,4405,6707,14519,42653
9154,39717,33790,18372,13961,31936
13735,17189,13170,18934,10331,27194
14657,12072,8972,30736,41960,43080
42857,3712,38668,40518,40913,34214
4762,41893,36812,44144,41619,15836
34942,3,41485,6057,12717,23236
5873,18181,4086,1955,36951,44176
33076,3875,15662,16659,11055,19545
34142,11982,13048,4037,39464,20581
22431,42980,28982,19047,11659,10663
29317,1942,13508,2544,12252,7635
12384,16879,40435,265,33306,15966
39997,15736,2718,28410,2736,4537
5610,1125,20621,22463,32138,42139
40364,40494,20257,15671,4750,39823
14852,8173,4161,41450,22995,6163
2299,16769,35231,8605,4813,8300
34389,41352,1616,40309,13518,18469
11806,12631,25047,2273,30190,44166
8498,44297,3039,43669,21209,18199
41309,27977,20767,27530,7850,11790
4738,22061,41249,5413,33790,31810
10575,2643,33914,28684,13170,33858
13355,40471,32323,3444,8972,23244
42992,5994,2713,9839,38668,3234
29932,28000,10980,40757,36812,23095
35274,29961,8222,8919,15662,41716
16867,10967,18765,5376,4405,4958
34874,8779,16430,25924,4854,43935
17419,16775,18049,39962,13508,4442
11520,39995,13468,13210,34224,41262
23422,43120,15755,26869,40435,8963
40041,11836,20084,44436,29420,9585
28247,40931,14434,19729,20621,31115
4629,15273,8048,2898,31316,27500
13184,29365,13870,44473,22879,7826
43791,7326,7197,14019,4161,6630
10074,7750,28323,4679,35231,19025
31939,103,20552,40805,1616,14062
19024,16700,15714,3343,3039,29020
14866,17066,24283,18794,41249,32037
43642,24672,44578,40377,33914,11923
12670,39885,17945,41886,32323,20002
24927,11732,41272,24178,2713,41983
43817,5632,29377,40371,10980,6366
18833,28995,27093,8950,8222,10148
19761,4770,12305,44450,16430,27933
35465,1409,42623,41007,18049,31647
18474,3118,19912,3789,18765,6182
22455,19703,12919,30216,15755,31929
15070,31422,8462,23715,8048,3398
33773,12862,6613,23480,13870,23912
42561,17554,618,9182,7197,24344
10907,11677,27869,29714,23326,1609
13726,8745,42466,41277,24283,40514
31408,39758,3380,5201,44578,17540
4591,5423,41413,40264,17945,3254
25137,2858,11100,6659,39422,28885
30955,20252,8263,39736,20552,17621
40336,13809,42114,414,27093,17587
28476,18154,12918,5987,12305,640
15771,28827,4608,40407,42623,6075
31739,30110,43872,4238,19912,24863
17978,5530,6482,3920,39785,43824
41606,2370,43106,41675,42466,42203
18509,24400,12442,42602,30261,23464
7548,20904,42778,2044,8462,39939
5,44612,17567,26996,6613,15164
33551,8975,39989,18634,618,1754
15514,31033,14619,42131,41413,44184
5784,1513,42229,5816,6482,11165
11876,29087,7612,20894,3380,1909
4727,22423,13179,39814,11100,6562
16629,6695,18426,22458,32510,22964
34819,24567,990,1385,43106,15695
35964,25733,41566,12871,42114,5735
17103,1266,23364,15051,12918,34243
11436,13703,37872,7953,4608,15203
41624,4308,44005,43938,43872,19231
16747,6108,13585,596,8500,5583
41942,30071,24082,19106,42778,42559
30097,6422,34198,1429,7612,16761
12726,26849,13644,8342,7682,15186
8839,16439,41866,6727,17567,1057
19182,5913,28839,2975,39989,20668
2552,14198,20222,20678,14619,1375
24894,14746,17150,30247,42229,20342
6312,13197,14913,40162,13179,2772
29416,18982,14972,6400,18426,44579
43672,30861,32373,6489,8162,40463
4499,18664,23479,8370,990,42926
15312,30435,43349,41009,41566,3954
16744,41057,41756,22770,23364,8268
2375,7633,3308,20274,37872,6356
5831,12755,2500,10314,44005,26711
19594,11272,15001,43272,24082,11849
9427,21233,23340,44397,28839,13953
41999,40898,25761,4703,13644,42277
11812,7080,44371,41758,41866,5192
15072,44202,32144,43009,8025,1994
15152,11089,14819,15898,20222,3707
42281,18451,30380,15053,17150,10312
14639,26057,28962,30518,14913,16374
34326,31685,5003,9748,14972,32550
30615,39748,35803,23977,32373,1181
26890,16801,9897,43093,43349,5147
23034,1075,28660,43801,41756,9988
35990,41848,7597,5391,3308,44593
25581,29874,40810,5134,2500,5026
14848,26045,5898,7776,25761,13264
30576,29897,38549,20037,15001,25579
10756,19701,14755,4445,23340,18750
12929,8316,16143,19858,44371,20956
26158,13024,10426,17133,32144,8781
31483,13917,10272,30882,38979,20115
30302,20490,9941,19972,36504,42633
30166,29017,35468,11715,28962,6958
12544,13384,19007,6200,5003,27090
25116,7533,41177,13276,23998,15437
10890,4697,12842,48,35803,6470
12029,921,12452,22948,9897,24424
4151,31641,41120,28291,7597,42062
25045,41128,32768,20059,28660,40294
44075,30416,31644,8813,40810,8764
5197,11625,11568,18552,5898,40600
32743,4570,18798,42294,7551,960
44502,25184,4027,28728,16143,42717
20573,11895,17486,45,10426,29748
39765,40315,12430,4473,10272,4370
14551,5624,9934,41593,9941,1719
4338,30969,43242,1402,41177,40513
10325,6102,17097,7658,4027,12387
3184,41136,43480,19308,12452,24898
16124,40809,5857,7452,41120,5942
42214,31643,32319,17406,32768,10727
9698,15798,16877,24134,31644,4765
34269,31213,44558,3786,11568,41038
8890,43799,43855,12394,18798,44116
24899,6823,39888,2647,4307,8703
15482,42677,5906,3311,6358,13574
3617,30965,13927,6547,17486,43814
22556,16999,7544,5645,9934,40386
31733,11491,41210,1426,43242,15527
18902,40359,9885,44302,17097,13849
18529,39878,5174,41001,27866,40470
5334,31790,19633,16010,43480,5221
18887,19945,26619,9105,5857,14081
33075,20406,30330,40880,16877,41989
17657,5331,36043,43130,44558,22478
16373,20827,4292,41721,43855,44607
29856,29578,30788,7734,39888,14304
24311,41872,44249,2779,5906,41902
2386,1521,3648,1191,41210,10044
2061,8928,3945,41927,19386,17650
7707,1755,3232,28828,5174,41013
1810,2835,12857,40081,9885,44085
19755,15916,37471,4,26619,5740
30234,14711,27575,3703,19633,5041
11613,5447,42828,2944,36043,27007
8613,12323,44215,44392,44249,30961
4837,9794,19935,43682,3648,737
43492,16760,14868,6418,24152,44255
42480,42392,37039,42223,3945,42941
24560,29009,11559,24794,3232,11352
5542,27298,12757,7529,27575,28377
14006,326,5452,28022,42828,1524
4466,31013,14887,41119,44215,24003
9281,5865,26884,29662,19935,1144
13794,39977,19719,26392,14868,40687
28189,41334,14476,28471,11559,896
29442,19663,36168,43369,12757,40086
29728,15974,34064,19245,5452,1264
6061,10051,16710,8030,14887,27067
15536,15774,5591,19,26884,14879
34366,31713,5353,20419,19719,13535
5904,7170,30175,41612,14476,43858
13397,5643,41826,40624,36168,42135
40102,1848,38806,6960,34064,20263
9555,30286,24145,19066,38388,9827
44573,3083,17972,41707,5353,32564
41748,14313,42501,17464,34115,20012
26424,4715,7864,42802,23640,5700
40454,3208,2637,5223,41826,17407
41557,4431,42369,5172,38806,883
14701,29299,20225,23181,27667,33627
25854,28330,12640,26616,24145,7386
33233,6326,34039,3426,17972,2029
43954,40564,30053,42621,42501,31567
11813,41639,12520,8259,16895,41175
5381,9853,44301,9659,42369,43603
24306,7949,22427,12736,24701,27130
44103,8189,25657,26731,2637,42332
29824,11845,25232,42777,38410,40676
32502,41078,13561,29792,20225,42427
23572,39803,5692,8534,12640,17623
5251,19782,5493,43183,12520,15446
29945,13137,10045,40137,44301,30852
36022,41055,15668,5471,22427,15139
949,19102,26668,40211,25657,5475
31245,1345,19596,14864,25232,9200
5945,4491,40492,41853,21648,40183
