Norman,Guayabo,TamboDeMora,Boulkiemdé,Tunapuco,Matses
9053,17918,10416,34438,5230,24094
420,41133,22321,41186,24232,24095
11610,13331,4299,23837,33347,24096
9282,17659,26183,24346,23488,24097
16742,1283,8624,33194,8161,24098
20498,18472,34336,41698,42742,24099
9575,24658,23386,31410,42043,24100
29229,14633,43303,32450,32394,24101
44282,33408,11684,44037,44247,24102
8783,21091,19720,16420,4506,24103
31315,4695,22366,23610,14311,24104
15723,38051,12544,35947,17907,24105
24575,6079,37621,21953,30098,24107
16146,18030,23110,20432,24243,24108
27574,23151,35737,33027,3055,24109
15404,6028,20095,17198,6770,24110
18646,6064,36771,29003,10455,24111
29873,10773,5664,16589,19767,24112
23674,3361,28151,15990,31324,24114
21938,2851,17584,21817,39333,24115
12926,40642,4442,41659,19604,24116
29536,17539,13642,14472,26543,24117
29607,36350,15171,41370,32295,24118
14690,30706,34391,23305,10416,24119
13753,3720,26374,5233,22321,24120
9142,33677,40030,3747,4299,24121
29928,19341,5475,2647,26183,24122
41591,19490,30586,17739,8624,24123
18262,34031,4494,41218,34336,24124
5176,14787,28318,42554,23386,24125
28898,27355,22118,36466,43303,24126
11680,22383,20829,18814,11684,24127
23158,7486,31312,6012,19720,24130
25631,20700,5325,26271,22366,24131
39510,29582,2282,4003,12544,24132
19273,18734,5465,4593,37621,24133
36566,7124,20530,14764,23110,24134
12468,5052,23456,27872,35737,24135
16686,7083,38100,27155,20095,24136
33144,39790,18604,10315,36771,24137
17589,26314,15919,4029,5664,24138
39189,40453,15151,6154,28151,24140
24716,36943,27862,30295,17584,24143
21945,27107,37288,20563,4442,24144
16713,16178,27131,2856,13642,24145
9228,26421,36678,41685,15171,24146
8112,7228,16510,29655,34391,24147
36495,21142,23137,28566,26374,24148
27908,38683,16747,15137,40030,24149
4304,42696,7827,35407,5475,24150
4955,11531,9770,41165,4494,24151
6198,30287,34683,5154,30586,24152
21727,40588,31144,23594,28318,24153
11238,24851,43587,17755,22118,24155
15842,21956,6544,16946,20829,24156
16209,4056,3405,41741,31312,24158
9103,42886,3103,40538,5325,24159
18257,26653,34992,39957,2282,24160
12985,25121,15182,5244,5465,24161
1535,27381,30385,17858,20530,24162
35762,20475,23104,18346,23456,24163
10029,7470,9105,31943,38100,24164
32003,11342,8093,35886,18604,24165
40026,32755,43562,20291,27862,24166
23358,40614,38831,28310,15151,24168
20962,8661,13217,6484,15919,24170
14021,25734,20875,43547,37288,24171
42421,4504,21190,39118,27131,24173
10646,20001,30520,24945,36678,24174
36726,4789,21859,29295,16510,24175
11198,43306,40894,43947,23137,24176
7284,3252,23259,1358,16747,24177
28686,4209,14649,1624,7827,24178
16393,11354,436,29521,9770,24179
41247,9999,448,23319,34683,24180
39937,21244,1636,7658,31144,24181
23232,36802,3610,10614,6544,24182
28133,14476,28840,19847,3405,24183
24502,28535,16657,18047,3103,24184
26098,14844,43299,29462,44574,24185
18859,33846,31933,42205,34992,24186
44295,24596,5189,23783,30385,24187
36958,22644,23725,27127,15182,24188
7193,27468,19936,19768,23104,24190
30710,3186,34743,23285,9105,24191
26983,15043,9372,13871,8093,24192
15872,37291,32451,2724,43562,24193
29825,21908,22318,14071,38831,24194
12499,20268,1488,42233,13217,24195
29063,39933,17648,37328,20875,24196
31232,31775,25528,6908,21190,24197
30413,28083,28188,18524,30520,24198
9728,22992,9459,5317,21859,24199
11624,22952,14509,23200,40894,24200
34041,3154,14852,19340,23259,24202
18891,2069,8002,6391,14649,24204
3561,41151,14832,26093,436,24205
16266,17310,3251,17889,448,24206
5605,24932,350,26845,1636,24207
7612,2736,40653,4091,3610,24208
33327,3072,30228,33400,28840,24209
15066,19865,2826,37423,16657,24210
37795,41205,5383,5299,43299,24212
13833,24542,27805,42903,31933,24215
30284,26663,498,33110,5189,24217
28137,19868,19436,29200,23725,24218
8859,23801,11438,23567,19936,24219
291,38031,28687,23945,34743,24220
5845,22028,38270,20656,9372,24222
7621,28811,31729,15767,32451,24224
22372,14525,23335,8752,22318,24225
28410,32315,16558,7839,1488,24226
18333,5834,17458,41099,17648,24227
43813,16213,24124,15837,25528,24229
4667,19923,43789,26767,28188,24230
25704,8393,3939,19385,9459,24231
18079,36422,7918,28306,14509,24232
38390,25661,32442,24488,14852,24235
32984,7901,2842,9427,14832,24236
30956,11269,1210,16840,3251,24237
6536,37661,14653,8244,350,24238
12918,36688,13232,41661,41118,24239
3682,30591,5608,2930,40653,24241
3899,9350,20050,31652,30228,24243
4424,29689,10165,31072,2826,24244
15400,30612,22216,16442,5383,24246
10277,10581,37832,12973,27805,24248
21082,675,29005,11213,498,24249
21315,20000,15602,25942,19436,24250
41224,20768,15417,17937,11438,24253
13898,15125,37072,43208,28687,24254
7913,2432,28171,34457,38270,24255
30699,4615,11674,34500,23335,24256
8152,36464,43625,397,16558,24257
18419,18953,17695,25973,17458,24258
31478,20391,36903,22434,24124,24259
12541,21906,18321,5723,43789,24262
3697,9468,44514,948,3939,24263
23079,23454,3232,30201,7918,24264
7354,31235,7921,22637,33574,24265
34985,1066,30451,37053,32442,24266
37538,24735,16629,33317,2842,24267
25248,24206,22617,27211,1210,24268
28158,23340,41409,31168,14653,24269
35793,2152,509,4632,13232,24270
15191,34883,15463,43746,5608,24271
36198,22761,35755,15457,20050,24272
11329,12039,18719,6745,10165,24273
22049,31754,41984,38179,22216,24274
23718,684,43457,22011,37832,24275
6229,1177,5425,25338,29005,24276
33195,41186,36151,12138,15602,24277
29077,34438,23916,34125,15417,24279
17543,23837,8088,44409,37072,24280
33568,43960,13949,35408,28171,24281
41482,24346,40470,33816,11674,24282
35668,41698,22313,30292,14377,24283
34846,31410,17851,20688,43625,24284
30265,32450,38394,8072,17695,24285
30700,44037,4128,25666,36903,24286
29381,16420,19515,24830,18321,24287
9198,23610,14762,18435,44514,24288
24115,35947,13784,11616,3232,24289
18676,21953,3081,6864,7921,24290
39641,20432,30071,22631,30451,24291
34192,33027,4493,41989,16629,24292
2617,17198,43205,1164,22617,24294
35394,29003,25208,11,41409,24295
31768,16589,26285,36498,509,24296
12960,15990,19677,26666,15463,24297
32933,21817,10258,22137,35755,24298
30543,14956,4745,27403,18719,24299
8257,41659,7478,4533,44551,24300
32148,35959,21371,44417,41984,24301
14458,14472,14000,18204,43457,24302
17704,41370,4137,15436,36151,24303
17311,23305,40794,5736,23916,24304
40980,5233,13230,18634,8088,24305
28614,3747,32836,30965,13949,24306
21669,2647,6667,10474,19515,24308
17340,17739,10082,8348,22313,24310
23237,41218,13040,41441,38394,24311
29523,42554,4571,8849,4128,24312
40867,36466,1305,22875,40470,24314
4581,18814,25680,21631,17851,24315
29445,6012,42930,16032,14762,24316
6150,4003,482,17369,13784,24317
18829,4593,36878,22833,3081,24318
31393,14764,24196,4552,30071,24320
21421,27872,43873,22886,4493,24322
30842,27155,17214,27661,43205,24323
38877,10315,23250,19771,25208,24324
32526,4029,25182,27797,26285,24325
28015,6154,27292,6980,19677,24326
16461,30295,41970,11183,10258,24327
39776,20563,7455,9419,7478,24328
3998,2856,41226,10509,21371,24329
8799,41685,36425,14750,14000,24330
33353,29655,3664,23577,4137,24331
37367,28566,18263,31637,13230,24332
39929,15137,8290,2452,40794,24333
6503,35407,11585,16158,32836,24334
5384,41165,8963,41697,6667,24335
21580,5154,8435,18725,10082,24336
42730,23594,17763,33547,13040,24337
44510,17755,11190,8820,4571,24338
38478,16946,20831,11243,44468,24339
37018,41741,15870,21256,1305,24340
1553,40538,42914,18580,25680,24341
29762,39957,4539,26081,14390,24342
13566,5244,33801,28050,482,24343
20510,17858,18305,24331,36878,24344
7315,18346,34802,25593,24196,24345
12696,31943,26432,28126,43873,24346
34327,35886,10392,23965,17214,24347
26562,20291,5807,7464,23250,24348
4911,28310,4772,12296,25182,24349
26943,6484,20192,24859,27292,24351
22787,43547,34203,14129,41970,24352
4196,39118,41272,30249,7455,24354
4634,24945,31093,12334,41226,24355
12278,29295,31608,4296,36425,24356
37135,43947,29937,41340,3664,24357
38949,1358,18907,11196,18263,24358
40389,1624,21314,16774,8290,24360
24943,29521,26320,22903,41036,24361
25951,35198,13907,24803,11585,24362
760,23319,17272,11778,8963,24363
41639,7658,15351,17808,8435,24364
13053,10614,17403,12007,17763,24365
30731,19847,14703,31661,11190,24366
20655,18047,5580,26670,20831,24367
12844,29462,23430,30978,15870,24368
37477,42205,42153,40308,4539,24369
21423,23783,18222,28793,33801,24371
29387,27127,28856,44151,18305,24372
29505,19768,15899,33628,34802,24373
6119,23285,22840,29642,26432,24374
13086,13871,17918,12838,10392,24375
16397,2724,41133,41727,5807,24376
20957,14071,13331,29431,4772,24377
34313,42233,17659,2685,20192,24378
34635,37328,18472,24472,34203,24379
4757,6908,1283,20704,41272,24380
31026,18524,24658,29057,31093,24381
9939,5317,14633,4229,31608,24382
19335,23200,33408,34339,29937,24383
21064,19340,21091,37043,18907,24384
17801,6391,4695,11207,21314,24385
21043,17889,38051,8953,26320,24386
1575,26845,6079,28299,13907,24387
23726,4091,18030,33550,17272,24388
41415,33400,23151,6033,15351,24390
2294,37423,6028,13242,17403,24391
14253,5299,6064,34598,14703,24393
5819,33110,10773,12688,5580,24394
34794,29200,3361,23043,23430,24395
16310,23567,2851,17701,42153,24397
16394,23945,40642,7572,18222,24399
10677,20656,17539,25347,28856,24400
44278,15767,36350,5240,15899,24401
42337,8752,30706,12098,22840,24404
15276,38552,3720,21760,17918,24405
19759,7839,33677,26176,41133,24406
9541,41099,19341,16113,13331,24407
20474,15837,19490,34979,17659,24409
7116,19385,16076,3282,18472,24410
38084,28306,34031,14692,1283,24411
24350,24488,37851,43604,24658,24412
23690,9427,14787,6493,14633,24413
12261,16840,27355,21106,33408,24414
32650,8244,22383,18065,21091,24415
2866,41661,7486,34078,4695,24416
39507,2930,20700,17078,38051,24418
31555,31652,29582,5038,6079,24419
31657,16442,18734,18173,42186,24420
5255,12973,7124,7791,18030,24421
15549,11213,5052,22271,23151,24422
12988,25942,7083,33449,6028,24423
6153,17937,26314,35546,6064,24424
7878,43208,39790,41458,10773,24426
1007,34457,36943,22529,3361,24428
19326,397,40453,2048,2851,24429
18579,25973,27107,32360,40642,24430
39911,22434,7228,40649,17539,24431
15416,5723,16178,21725,36350,24432
19221,948,26421,38538,30706,24433
30038,30201,42350,24297,3720,24434
13951,22637,21142,14175,33677,24435
12846,37053,38683,25889,19341,24437
16794,33317,42696,20500,19490,24438
8148,27211,11531,4561,16076,24439
15086,43746,30287,37296,34031,24440
25846,4632,40588,1280,37851,24441
20086,31168,24851,19489,14787,24442
14451,15457,21956,5016,27355,24443
17305,6745,4056,40900,22383,24444
17407,38179,26653,8412,7486,24445
1637,22011,42886,19527,20700,24446
7188,25338,25121,6883,29582,24447
35094,12138,27381,36496,18734,24448
17476,34125,7470,12498,7124,24450
36100,44409,20475,34958,5052,24451
4448,35408,11342,18555,7083,24452
2917,33816,32755,35451,39790,24453
10097,8072,40614,29329,26314,24454
30133,25666,8661,27686,40453,24455
5772,24830,25734,1366,36943,24457
26273,18435,4504,33047,43973,24458
39843,11616,20001,34435,27107,24459
20213,6864,4789,6870,16178,24460
30729,22631,27450,8439,26421,24461
35261,41989,43306,39391,7228,24462
23851,1164,3252,21140,21142,24463
16131,11,4209,6082,38683,24464
11153,36498,11354,8703,42696,24465
5406,22651,9999,13068,11531,24466
8285,26666,21244,16604,30287,24467
28105,22137,36802,2212,40588,24468
8879,27403,14476,6871,24851,24469
36806,4533,28535,22928,21956,24470
22282,44417,14844,25104,4056,24472
12171,18204,33846,2013,42886,24473
25273,15436,24596,42909,26653,24474
8946,18634,22644,5778,34918,24475
7967,30965,27468,14381,25121,24476
10025,10474,3186,38489,27381,24477
27612,8348,15043,27007,7470,24478
26823,36914,37291,2932,11342,24479
40517,41441,21908,41322,32755,24480
4894,8849,20268,12830,40614,24481
4677,22875,39933,23357,8661,24482
7888,21631,31775,19201,25734,24483
33499,16032,28083,22953,4504,24484
33390,17369,22992,15341,20001,24485
38780,22833,22952,28101,4789,24486
23294,4552,3154,20124,43306,24487
6250,22886,2069,5578,3252,24488
2967,27661,41151,32346,4209,24489
21989,19771,17310,41546,11354,24490
13026,27797,24932,27168,9999,24491
4777,6980,2736,3592,21244,24493
40811,11183,3072,29287,36802,24494
33829,9419,19865,8176,14476,24495
2451,10509,41205,12638,28535,24496
14010,14750,24542,26624,14844,24497
16398,23577,26663,13765,33846,24498
40739,2452,19868,20566,24596,24499
8599,16158,23801,23256,22644,24500
14035,41697,22028,22501,27468,24501
38248,18725,38031,14929,3186,24504
5919,33547,28811,27907,15043,24507
27266,8820,14525,10958,37291,24508
1309,11243,32315,31154,21908,24509
17130,21256,5834,26306,20268,24510
35767,18580,16213,32983,39933,24511
5826,26081,19923,21778,31775,24512
32061,28050,8393,31428,28083,24513
10909,24331,36422,34344,22992,24514
37235,25593,25661,12782,22952,24515
9935,28126,7901,20270,3154,24516
20546,23965,11269,26731,2069,24517
3769,7464,37661,5180,41151,24518
15761,12296,24603,38207,17310,24519
21058,24859,36688,9280,2736,24520
14322,14129,30591,5120,3072,24521
16485,30249,9350,32468,19865,24522
15197,12334,29689,8689,41205,24523
36455,4296,30612,8932,24542,24524
14276,41340,37706,10054,26663,24525
28493,11196,10581,4277,19868,24526
6895,16774,675,13515,23801,24527
23688,22903,42517,34063,22028,24530
35084,11778,20000,7377,38031,24531
34534,17808,20768,21292,28811,24533
28431,12007,4615,41992,14525,24534
8550,31661,2432,14077,32315,24535
15740,26670,15125,19316,5834,24536
43608,30978,36464,1818,16213,24537
38936,40308,18953,23329,19923,24538
29033,28793,20391,5088,8393,24539
35891,44151,21906,35049,36422,24540
35315,33628,9468,8280,25661,24542
17068,29642,23454,32031,7901,24543
44406,12838,31235,2132,11269,24544
31097,2685,1066,14201,37661,24545
37217,29431,24735,27926,24603,24546
40084,41727,24206,13481,36688,24548
39534,24472,23340,14186,30591,24549
32239,20704,2152,38575,9350,24551
2184,29057,34883,11035,29689,24552
26,4229,22761,7720,30612,24553
37076,34339,12039,15095,10581,24554
12692,37043,31754,31676,675,24555
22278,11207,684,21231,20000,24556
21887,8953,1177,28983,20768,24557
35332,28299,34438,4333,4615,24558
42242,22138,41186,28503,2432,24559
22726,33550,23837,43101,15125,24561
20675,6033,43960,41121,36464,24562
25244,13242,24346,7782,18953,24563
11643,34598,41698,3851,20391,24564
38252,12688,31410,14131,21906,24565
40813,23043,32450,18749,9468,24566
24997,17701,44037,9025,39892,24568
29106,7572,16420,22838,23454,24569
37406,25347,23610,32350,31235,24571
20304,5240,35947,35132,1066,24572
15221,12098,21953,36118,24735,24573
9242,21760,20432,36341,24206,24574
30086,26176,33027,3879,23340,24575
16798,16113,17198,8309,2152,24576
9430,34979,29003,20674,34883,24579
21874,3282,16589,11943,22761,24580
18584,14692,15990,35804,12039,24581
10225,43604,21817,43633,684,24584
36519,6493,14956,18420,1177,24585
7676,43259,42491,37343,34438,24586
21365,21106,41659,4578,41186,24587
29248,18173,35959,14529,23837,24588
39504,18065,14472,34956,43960,24589
6476,34078,41370,24253,24346,24590
31721,5038,23305,43930,41698,24591
15516,17078,5233,28250,31410,24592
36402,7791,3747,40700,32450,24593
33106,22271,2647,4902,44037,24594
13030,33449,17739,26354,16420,24595
22754,41458,41218,37789,23610,24596
21914,22529,42554,37557,35947,24597
28551,2048,36466,404,21953,24598
14384,32360,18814,39062,20432,24600
23979,40649,6012,42412,33027,24601
25944,21725,4003,35225,17198,24603
10293,38538,4593,5085,29003,24604
2612,24297,14764,35521,16589,24606
35034,14175,27872,7748,15990,24607
22979,25889,27155,18876,21817,24608
16431,20500,10315,17481,14956,24609
40471,4561,4029,40602,41659,24610
33848,37296,6154,16724,14472,24611
28951,1280,30295,3380,41370,24612
30167,37270,20563,14281,23305,24613
22645,19489,2856,22885,5233,24615
13961,5016,41685,838,3747,24616
40323,40900,29655,11178,2647,24617
11044,19527,28566,658,17739,24618
42423,6883,15137,21806,41218,24620
42888,36496,35407,23910,42554,24621
14754,12498,41165,37809,36466,24622
38723,34958,5154,14885,18814,24624
30751,18555,23594,37633,6012,24625
24062,35451,17755,38383,26271,24627
37121,29329,16946,39746,4003,24628
29094,27686,41741,41184,4593,24630
8774,1366,5244,19836,14764,24631
17634,33047,39957,4756,27872,24632
27254,6870,40538,18159,27155,24633
39604,8439,17858,7217,10315,24634
19172,39391,18346,38281,4029,24635
2406,21140,31943,828,6154,24636
12937,6082,35886,2880,30295,24637
34079,8703,20291,22133,20563,24638
3058,13068,28310,13879,2856,24640
15715,16604,6484,33104,41685,24642
34840,2212,43547,12895,29655,24643
13990,6871,39118,21619,28566,24644
23323,22928,24945,9406,15137,24645
30569,25104,29295,32085,35407,24646
24660,2013,43947,1419,41165,24648
22099,42909,1358,5512,5154,24651
13603,5778,1624,40704,23594,24652
37908,14381,29521,33546,17755,24653
5324,38489,23319,33446,16946,24654
35285,27007,7658,17129,41741,24655
18399,2932,10614,32769,40538,24656
2689,41322,19847,15500,39957,24657
23166,22980,18047,33592,5244,24658
9067,12830,29462,21268,17858,24659
6515,23357,42205,23023,18346,24660
